11382382,11064685,10730173,10394630,10360317,10828889,12249740,12663239,12458098,12550819,12151710,12067083,11633744,11661850,11743740,11753411,12033460,12850512,13214881,12746208,12198901,11620767,12158687,12024059
11419033,11055855,10770189,10491929,10283779,10638222,12205854,12491547,12564352,12591781,12409931,12291372,12039266,12098535,12024614,12151984,12162233,12903648,13362085,12782421,12134706,11715247,12432911,12159900
11612459,11262682,10982473,10720721,10655763,11124484,12248209,12824774,12622093,12748955,12620102,12794923,12609404,12495139,12492907,12410142,12540658,13137424,13142501,12704410,12022896,11708357,12439111,12102798
11458096,11089372,10837714,10633742,10598306,11067088,12297239,12496037,12534508,12580709,12245636,12007332,11662843,11613127,11420516,11587838,11836668,12506129,12792030,12302702,11732542,11267829,12228787,12056998
11722341,10973750,10574802,10032289,9937042,10094839,10142197,10290218,10764235,11111923,10984602,10858512,10641259,10496013,10410802,10750035,10783697,11636368,12192633,11810507,11189203,11068477,11570942,11526346
11018123,10578535,10295109,10061536,9756986,9701537,9746645,9484241,9772505,10479476,10776064,11073775,10989065,10812817,10447148,10570726,10626488,11256147,11957653,11805015,11352105,10945415,11265865,11115541
10555758,10234455,9852357,9727901,9738945,10263289,11664293,12104037,12181287,12322797,12193391,12189164,12063317,12264782,12047844,12175379,12093231,12714157,12838943,12254408,11502226,11033136,11567785,11200400
10690884,10152466,9830053,9627010,9580751,10133264,11266028,11618030,11771604,11698036,11613691,11660717,11395860,11373283,11443174,11565690,11668570,12314699,12498579,11967258,11124621,10578825,11182291,10919570
10216203,9682863,9512380,9082348,9136093,9676250,10913721,11318658,11425501,11620503,11555194,11667151,11520063,11553207,11665286,11618794,11636430,11997857,12128106,11612837,11143585,10634321,11063715,10722860
10232715,9807452,9517186,9497544,9411172,10072026,11283960,11605341,11763223,11743281,11616418,11682285,11559102,11603016,11414082,11545786,11536523,12010988,12289954,11957412,11122992,10596497,11130168,10745075
10189460,9708927,9411887,9216285,9402144,9712467,11155965,11640457,11722140,11904501,11898516,11910863,11558923,11471602,11085175,11185953,11145037,11511430,11840779,11339008,10631576,10137607,10757014,10631191
9888882,9340409,8923061,8650424,8577784,8678889,8679201,8845512,9523373,9922050,10050062,10280493,10258595,10058431,9633904,9585483,9641912,10145482,10542812,10011946,9521224,9358275,9856442,9805379
9475507,8859255,8473226,8189868,8220959,8178788,8360045,8162633,8657135,9060292,9132319,9355716,9161126,8690324,8469445,8631169,8847934,9499792,10522254,10365349,10173496,9785414,10276162,10141603
9692674,9142436,8965195,8731666,9036908,9465872,10535965,10946490,11101862,11044480,10823486,10778335,10366560,10524569,10351594,10605275,10789371,11409847,12091708,11652525,10799814,10445157,10845088,10619899
10040651,9429407,9286370,9096745,9046731,9812344,10692008,10930563,11186642,11064822,10791445,10835375,10882926,10879227,10902154,10971106,11053941,11308521,12015380,11412796,10732656,10267464,10909955,10570809
10110671,9387981,9023825,8870139,9204047,9586044,10538673,10887600,10874398,10946580,10857637,10738691,10313343,10248179,10445254,10622515,10686604,10997753,11463628,10963041,10378379,10150780,10661023,10226965
9653361,9198582,8959780,8765748,9052841,9582147,10503449,10867192,11312952,11575066,11464937,11614613,11244978,11306892,11156777,11120056,10807473,11049382,11476284,11210224,10559193,10088983,10700208,10260163
9415979,8905670,8724493,8617646,8832051,9374587,10245016,10619931,11034404,11268707,11254507,11292067,10788377,10553836,10607914,10500599,10487655,10905903,11387680,10795885,10314262,9937717,10561497,10203780
9349672,8988950,8495727,8407305,8578552,8432197,8885474,8713801,9188037,9344548,9265726,9168127,9112682,8878396,8826888,8865419,9134561,9748444,10426488,10294442,9660730,9321091,9599344,9468981
8850351,8456060,8078184,7971461,8061177,8044464,8139552,8105601,8509926,8976923,9326004,9714990,9597330,9213624,9014677,8902495,8851826,9510428,10534271,10304756,9952216,9492751,9906211,9645340
9089095,8636157,8268105,8353184,8505501,9103180,10429125,10884079,10932268,10793041,10753979,10827129,10769190,10902916,11033256,11118149,11101420,11567259,11942947,11400957,10707450,10122904,10602907,10125606
9372616,8827799,8589378,8566387,8726521,9319011,10819032,11132046,11327178,11295956,11463327,11531680,11278283,11219338,11159103,11258982,11286922,11514938,11975525,11608834,10832364,10233949,10724138,10285699
9405360,9058158,8850988,8632813,8980905,9553700,10870531,11105665,11387906,11498457,11643785,11799012,11527419,11398909,11143085,11229373,11204220,11535642,11985022,11508010,10865860,10363906,10807419,10373197
9784423,9146548,9035707,8843928,9093413,9571988,10861745,11059554,11197303,11386619,11339212,11451342,11178825,11137046,11083232,11032105,11150760,11531780,11959066,11522664,10936111,10480629,10929021,10383955
9927551,9296823,8992383,9020016,9200187,9692490,11027223,11245131,11426174,11612472,11521830,11701927,11393947,11288758,11064239,10913650,11073589,11306746,11656085,11323377,10583697,10259287,10779128,10284459
9755489,9011972,8589274,8472000,8580174,8555632,8824644,8846293,9565712,9817582,9753693,9790989,9613040,9382654,9316705,9294991,9369633,9925069,10581471,10143399,9734003,9461918,9796021,9502953
8986062,8479424,8068327,7863904,7931817,8059149,8190536,7894556,8452741,8562518,8958792,9479602,9427718,9148256,9059902,8954899,9000553,9241933,10382914,10232903,9790622,9240763,9551029,9121084
8599034,8197032,7998297,8010159,8217705,9008646,10489083,10720573,11064628,11322358,11357837,11475510,11226151,11275594,11467889,11441427,11551385,11920869,12167133,11596851,11065705,10508513,10906359,10688058
10080289,9564760,9337886,9176886,9228446,9891318,11185819,11303193,11382189,11315957,11287475,11582931,11286045,11253426,11259386,11346429,11214249,11375049,12069803,11810282,11220462,10635294,11154059,10612845
10094914,9545622,9223518,9023003,9132369,9803850,10988041,11030288,11222143,11288280,11238961,11303630,11238045,11288111,11239864,11340918,11298158,11609375,11940271,11573785,10772206,10349551,10730157,10563648
10006475,9422859,9067484,9057546,9306173,9906774,11091089,11082448,11016415,10831582,10907722,11090916,10614705,10678647,10786616,10779190,10905145,11260536,11571328,11705704,11128524,10590225,11050288,10874924
10141651,9504467,9295123,9195959,9330541,9984447,11101140,11190956,11059096,10873211,10686208,10759001,10630166,10809538,10846419,10720512,10645480,11006587,11576040,11126720,10594057,10281837,10770730,10318683
9617353,9018186,8576821,8488488,8417552,8480657,8758537,8989873,9425864,9982729,9998910,10289841,10288783,9679106,9387167,9508422,9508333,9932326,10381173,10353917,9884533,9424047,9815913,9593294
9071601,8523261,8057079,7876569,7748844,7950812,8157603,8026647,8250670,8251646,8278142,8448262,8376414,8122177,8013117,8039700,8144735,8846964,9789272,10223606,9790056,9302516,9605149,9194879
8638169,8360865,8135154,8137048,8251008,9169793,10430654,10517747,10619111,10571281,10440931,10193010,9770386,9802241,9840966,10114476,10278835,10631420,11206401,11243594,10595605,10101186,10492422,10199811
9381815,8862027,8597867,8712511,8836849,9299160,10582133,10970823,11138643,11195238,11156256,11153235,11104383,11030393,10930451,10901875,10885274,11235343,11499491,11519813,10782574,10375352,10703650,10354371
9543953,9021874,8848365,8843798,8953904,9679376,10720697,11076043,11173601,11190611,11191162,10997235,10488618,10272318,9981378,10036303,10319709,10681992,11273968,11363586,10722690,10266675,10726367,10219962
9638491,8978088,8712234,8655377,8883205,9579265,10543794,10611402,10417008,10151104,10004549,9895008,9490524,9479863,9410662,9547286,9703791,10349733,10776575,11160760,10491162,9987944,10144254,9767862
8917165,8585668,8208937,8330551,8461196,9283406,10580102,10685740,10778677,10859770,10608596,10636019,9765737,9687539,9545447,9549519,9733497,10187472,10488418,10577298,9965395,9447045,9943902,9795205
8906732,8552737,8105692,8003642,7869299,7932970,7962395,8408527,8872092,8962032,8963421,9249358,9222771,9038669,9052731,9105077,9176370,9480431,9751331,9709211,9156575,8742185,9202461,8863938
8240331,7707436,7417290,7267949,7256971,7393756,7434033,7559286,8111214,8374950,8464248,8787220,8465886,8200795,8078547,8083627,8015586,8837393,9386847,9979061,9751261,9201130,9452502,9009830
8476034,8037058,7722429,7784397,7933961,8754869,9957642,10360273,10344720,10147463,9879906,9747530,9436281,9646169,9801989,9940168,10013640,10545167,10905943,11233793,10569623,10115346,10438330,9981814
9220794,8755985,8453402,8548683,8853508,9343230,10343408,10415591,10298780,10194222,9931381,9826188,9577039,9622702,9767470,10115664,10396559,10817994,11022479,11432672,10622598,9985804,10373791,9689916
9244903,8771955,8547125,8375882,8493498,9244255,10125881,10403408,10298489,10002137,9718015,9623586,9289043,9437897,9362710,9528274,9703223,10134567,10576805,10851154,10253049,9683991,10038204,9495800
8765535,8222297,8079378,8085526,8452255,9099592,10049279,10088534,10110796,9923129,9669220,9582275,9322365,9224306,9275098,9507237,9686936,10137351,10380446,10952514,10187953,9663852,9855379,9334968
8835023,8283680,8159329,8069603,8225619,8928561,9941314,10209801,10016925,9928450,9675269,9591125,9256168,9210832,9342442,9395637,9483864,9924848,9950986,10379722,9800131,9325486,9534488,9188582
8517536,8078748,7722175,7571586,7593548,7870656,7859948,7998168,8293349,8304013,8236471,8134538,7842462,7720639,7820408,7918414,8081918,8673528,8972280,9540113,9128761,8634393,8896398,8420386
7804232,7510466,0,7358505,7209485,7317096,7665402,7426935,7673485,7975231,8029296,7911937,7605986,7071657,6926400,6866156,6969643,7533841,8129271,8598266,9325096,8803040,8799404,8217251
7739796,7472818,7354269,7352759,7549182,8353224,9800321,10195743,10296370,10071633,9789710,9775596,9302460,9210577,9011956,9158544,9186383,9636737,9847318,9840756,10188780,9701011,9877993,9295522
8633096,8145503,7981364,7926748,8182137,8829622,10085711,10419308,10333607,10123887,9880525,9748198,9307811,9198426,9197555,9160331,9243529,9763402,9799368,9804432,10307802,9762950,9803042,9197674
8536843,8100662,8028548,7769232,8035559,8758633,10048161,10492991,10366176,10160573,9897370,9680681,9311742,9176289,9218760,9247138,9435200,9763270,9775929,9809186,10268498,9937293,9901178,9443585
8728810,8304551,8030471,8069803,8358960,8921758,10339113,10521997,10302306,10253955,10154714,10314795,9749249,9752816,9556202,9538643,9655115,9754849,9985375,9866190,10268906,9853346,9938141,9470347
8804172,8388243,8093631,8195738,8211823,8864691,10084160,10366487,10572773,10822530,10748258,10882713,10693251,10637770,10401684,10371380,10177874,10349715,10207931,9835162,9970609,9645807,10086572,9605094
8985483,8429207,8228606,7933880,8052622,8043359,8320428,8511902,9148536,9559990,9715245,9820265,9429187,9205081,8881265,8704581,8635552,8876712,8906518,8992454,9335009,9044839,9206355,9110067
8716088,8181605,7998147,7752126,7721949,7829741,7960960,7717165,7898904,8078968,8121706,8362012,8181418,7791457,7301807,7152136,7244954,7701245,8389605,8794512,9408873,9168281,9469116,8936258
8485442,8137199,7863357,7967662,8104806,8898932,9939727,10224003,10551146,10570334,10462412,10279270,9650040,9512700,9272277,9376691,9424138,9949884,9915823,9979012,10411179,9816140,10362821,9717625
9150692,8697483,8271278,8371085,8699999,9178648,10195974,10520415,10604941,10618931,10335065,10150468,9614729,9549215,9550935,9763212,9783359,10296577,10201141,10091422,10461512,9962725,10278997,9764671
9054299,8460961,8307269,8138700,8476289,9143694,10114929,10648960,10794081,10967314,10930937,10894249,10441757,10429020,10550223,10358825,10430175,10527828,10408838,10320064,10565202,10142211,10555884,10045753
9413604,8738653,8555224,8442587,8550208,9196599,10006199,10467587,10792474,11062646,11191073,11342410,11013301,10947043,10851360,10680958,10462947,10536319,10565946,10373474,10475543,10187888,10594310,10202950
9622423,9033901,8733532,8765121,8922671,9502581,10148673,10360397,10430345,10480287,10329198,10149544,9378501,9143467,8907879,8941881,8988314,9495796,9676072,9619539,10134855,9757752,10336352,9999575
9328666,8713011,8383455,8169370,8140055,8288871,8419836,8539008,9003695,9308863,9242308,9530419,9210655,8745703,8621985,8688950,8768766,8872863,9115328,9097198,9614506,9243365,9509619,9354291
8907777,8338064,8001232,7890642,7699173,7848099,7932575,7928541,8221764,8376605,8426385,8608214,8320580,7610758,7349806,7399368,7673492,7922270,8347320,8672353,9014386,8628682,8871871,8638666
8107631,7665181,7369281,7340816,7388553,7374445,7656613,7554593,8043057,8297093,8503995,8683240,8517730,8280754,8189986,8201034,8277100,8579446,8770561,8785819,9135860,8731735,9306867,8894637
8295491,7854223,7602328,7573606,7819680,8446227,9528171,9985569,10595204,10886669,10785748,11000021,10748960,10762597,10562968,10816991,10633005,10921851,10813368,10471423,10549263,10226329,10628115,10309526
9418431,8861786,8635942,8533245,8693375,9050509,9733583,9933393,10101897,10041952,9955202,10267697,9945914,10034650,9978837,10127961,10180550,10333752,10159644,10179883,10514707,10147373,10638933,10158134
9495958,8800967,8680447,8627179,8844426,9264788,9919748,10386155,10606516,10833245,10751529,10624145,10344208,10076011,10137281,10238208,10096461,10436649,10249639,9992951,10375806,10111372,10601969,10376684
9546198,8963650,8787840,8652011,9003577,9371185,10221616,10384964,10669613,10923698,10789905,10890868,10153502,9970265,9780109,9699522,9744265,9926170,10079513,9895514,10117300,9891361,10507764,10076180
9506382,8759560,8419212,8309978,8362616,8415396,8289294,8423162,8962250,9060190,8878816,8849495,8859153,8388393,8278795,8118231,8246449,8737952,8868070,8981198,9101979,9050933,9339417,9188595
8589619,7989351,7778830,7569907,7593256,7691733,7503427,7648245,8011522,8217148,8486136,8903282,8622447,8221507,7920043,8003088,8088063,8301319,8911966,9012431,9268284,9175071,9331079,9140887
8520515,8130811,7933967,7861754,8150033,8976741,10016011,10301657,10250516,10173661,10219924,10261105,9876699,9808140,9748079,9820922,10014404,10237716,10270482,10234126,10409228,10386443,10729332,10230598
9770941,9225464,8930041,8786600,9098254,9347481,10248662,10574229,10624100,10585310,10648120,10519145,10202017,10358495,10201944,10536811,10730249,10959314,10690842,10506279,10382510,10119730,10492292,9996873
9500788,9058619,8728525,8726010,8765682,9285734,9989457,10357936,10165322,10179141,9990203,10202735,9976248,9997459,9804615,9858065,9913335,10515004,10371882,10053828,9993143,9814373,10259187,9747471
8978318,8481417,8330839,8362837,8544425,9229553,10153543,10417958,10143454,10158083,10327171,10474111,10219487,10155962,9858044,9843208,9806671,10085207,10212856,10077544,10031382,10094514,10312224,10036191
9388066,8803673,8617275,8672259,8702981,9452332,10233680,10592429,10704625,10697989,10607620,10735971,10529350,10150902,9892055,9850967,9920495,10345131,9934026,9755972,9606925,9840015,10023649,9849293
9249501,8615410,8357603,8103586,8040769,8060020,8034807,8375583,8879767,9044879,9053822,8984424,8856964,8817200,8635956,8831944,8902585,9202788,9308807,9103607,9230819,9189033,9421761,9231101
8641616,8233258,7686997,7463475,7594738,7682318,7565410,7576692,7827776,8104478,8202092,8442538,8287227,8046003,7842529,7799235,7751563,8366097,8586186,8996135,8998036,9108225,9308970,8719270
8192535,7845683,7657234,7617092,7854188,8625310,9577892,10038470,10152517,9852453,9695183,9721635,9563769,9622711,9717050,9870973,10043065,10382226,10267351,10135942,9921263,9750993,10155455,9660284
8994483,8523639,8214484,8216617,8426314,8973934,9989737,10219623,10439600,10532827,10610482,10684194,10289026,10212969,10105367,10022954,9953236,10373202,10182180,9926354,9915967,9906419,10228580,9736655
8965005,8514238,8284917,8286882,8471809,9057924,9684830,9970485,10016204,10087440,10190892,10373097,10272502,10469982,10324833,10302649,10222460,10364798,10153598,9723671,9602955,9688238,10029342,9507531
8811921,8257578,8109729,7903283,8167752,8635671,9605994,10026483,10284109,10324498,10226836,10135434,9640307,9394532,9264475,9469407,9661762,10203906,9963192,9872013,9735890,9928659,10212554,9719282
9052063,8540734,8318052,8171097,8417351,9171726,9841115,10154133,10256107,10281291,9997433,10385968,9980965,9815198,9593267,9674960,9693937,10085390,10045311,9728864,9693075,9794713,10082851,9777723
9031253,8444627,8089874,7899840,7812025,7934997,8008591,8316650,8815149,9142277,9205591,9593878,9362819,8890481,8785034,8730414,8865829,9205314,9213630,8989805,9035107,8991551,9092471,8843366
8175594,7712806,7409926,7146628,7159191,7367518,7241688,7620958,8107001,8483692,8613354,8842763,8583382,8084102,7398388,6986917,7076620,7378120,7908238,8320662,8548280,8851991,9064591,8601802
8023327,7530375,7396370,7238501,7467633,7837965,8103298,8274483,8509134,8647106,8424636,8543270,8348572,8087529,8248374,8243388,8540096,8776972,8812909,8756784,8626021,8743837,9167296,8664431
8091282,7505673,7330395,7157963,7186106,7159026,6999628,7182238,7477973,7530770,7375177,7551625,7495066,7108523,6869284,6950767,7111978,7677431,8092735,8366551,8347386,8815336,9050680,8544662
7751902,7430184,7354015,7177050,7448693,8181905,9189296,9741216,10060252,10284772,10509609,10843929,10804247,10800810,10871003,10871753,10782016,11107374,10878776,10459668,10026263,9945149,10231993,9686484
8997340,8422786,8340083,8235280,8369838,8945133,9877639,10248740,10648772,10849247,10909581,11027633,10643826,10610634,10328506,10468302,10464602,10739062,10589955,10167703,9951110,10031726,10223646,9643718
9041341,8471788,8309393,8084954,8332575,8876071,9746022,10190885,10423908,10498989,10538443,10537930,10006198,9515523,9634802,9439763,9687524,9917099,9794870,9661098,9585528,9733762,9984670,9588304
8783868,8243570,8024678,7823760,7840928,7911733,8024275,8340485,8936703,9424383,9565008,9903721,9551221,9300654,9085323,9164508,9178705,9247469,9287260,9222971,8981893,9042870,9368048,9120851
8521991,8029585,7846151,7421380,7474642,7439491,7348443,7419419,8141699,8489670,8639738,8922580,8874269,8384512,8228242,8022356,8135481,8602097,8943639,9011962,9023122,9237513,9422491,8877439
8307696,7946071,7794849,7768086,7977129,8703158,9725391,10173401,10235825,9998291,9851110,9969008,9511656,9527890,9389378,9467715,9679723,9949721,9917107,9905279,9743962,9797377,9923450,9461345
8709989,8034091,7945801,7979226,8004689,8485325,9437120,10082319,10480014,10683288,10502105,10324564,9945806,9910551,9616231,9884606,10238661,10440639,10118561,9970805,9839623,9977022,10152179,9722417
8861518,8288740,8104363,8045020,8046586,8595317,9612056,10091371,10452664,10575392,10593145,10635986,10296709,10050125,9894934,9925381,9967597,10119314,10158936,10100033,9846188,9859976,10025462,9307977
8772692,8063277,7887508,7896450,7970756,8470747,9582672,10059568,10292754,10383007,10343291,10358355,9884757,10178882,10281523,10124199,10047049,10002740,10021747,9769234,9634176,9832503,9750047,9324607
8604773,8315774,8042235,7843963,8192031,8626487,9434696,10134841,10467616,10781264,10688065,10853787,10247677,10195359,9772683,9559370,9757531,9886157,9734508,9585507,9295043,9488164,9890908,9348160
8710574,8169090,7828689,7937223,7926573,7677821,7762515,7965414,8488696,8862725,8968948,8909974,8607371,8184291,7968535,7904126,7910208,8164198,8542907,8535382,8516814,8801528,8978600,8614466
8282094,7723653,7547704,7472149,7457477,7311986,7354029,7253714,7546416,7679531,7526830,7535103,7377985,7118282,7033442,6972661,7152307,7411869,8050858,8389065,8565722,9097141,9054643,8462282
7971752,7615591,7357101,7361986,7620255,8077077,9065601,9524589,9408119,9298278,9096307,9082585,8570249,8537282,8522520,8511567,8858885,9197551,9152816,9383842,9222296,9479759,9745638,9295189
8569013,8155892,7929829,7874060,7998710,8535558,9383358,9692311,9851509,10010705,10181687,10482592,10219944,9972836,9803127,9923282,9882594,10195348,9965793,9696009,9438571,9506731,9716612,9285721
8682431,8187591,7849939,7908751,8098599,8569951,9478659,9898486,9934767,9877108,9949864,9775262,9433287,9225807,9053412,9161740,9123102,9450699,9420063,9324380,9227449,9420799,10015751,9441063
8768106,8389711,8057593,7902553,7682691,7517086,7375662,7320141,7633499,7730472,7623713,7573477,7331737,7166737,7140577,7211447,7376135,7869555,8295145,8239136,8440628,8722848,9007090,8578828
7925361,7485670,7318921,7259121,7270637,7483185,7812827,8092364,8168863,8363785,8194754,8765860,8975089,8860642,8764574,8626305,8726555,8907836,9083975,8863356,8767187,8768846,9268610,8802887
8055194,7662437,7532617,7418123,7313102,7293503,7547116,7641273,8093747,8036752,7921322,8255565,8002176,7675125,7677860,7689083,7697539,8071819,8380610,8409974,8319122,8599939,8670208,8387745
7821736,7354333,7047197,6925774,6908800,6654534,6845977,7148246,7365453,7658216,7787434,7793904,7734598,7378891,7047514,7220886,7619646,8153978,8447275,8673701,8623712,8613666,8668021,8201375
7737889,7298227,7091633,7161164,7332576,7783981,8947652,9481827,9945966,10068391,10044117,9811167,9277750,9255285,9484021,9531798,9701199,10000036,9858727,9529022,9197086,9378366,9558518,8900921
8261153,7915012,7665529,7639273,7897001,8320984,9309190,9919664,10281752,10378971,10177264,10183401,9598585,9409571,9387025,9240199,9494283,9789505,9861524,9646070,9363223,9582570,10062682,9244965
8601511,8242457,7993699,7935356,8132736,8512049,9482855,10115699,10356610,10536391,10380421,10158273,9541609,9413073,9399780,9526488,9707907,9941011,9935879,9764473,9584245,9830413,10101135,9356015
8700019,8263177,8041196,8007961,8191310,8258590,9283551,9725144,10020592,10098474,9852145,9925632,9517271,9448683,9526243,9527490,9754256,9958213,9781542,9689026,9668716,9719648,10005692,9195508
